ID_Secteur;Secteur;Annee;Trimestre;Mois;Region;Nb_Creations;Evolution_Pct;Nb_Defaillances;Taux_Defaillance;Encours_Prets_MdsEUR;Croissance_Encours_Pct;Score_Risque;Col_Vide_1;Col_Vide_2;Col_Inutile
S14;autres services;2025;T4;12;Occitanie;9205;-6.3%;-200;1.65%;7.52;1.7 %;3.7;;;
S01;FINANCE ET ASSURANCE;2020;T2;5;Nouvelle-Aquitaine;2950;-11.4%;-50;3.22%;59.98;2.2 %;2.9;;;
S01;Finance et assurance;2023;T4;12;Normandie;3037;5.5%;117;3.85%;73.13;1.9%;2.6;;;
S04;Transport et entreposage;2020;T1;1;Occitanie;10329;1.4%;209;2.02%;13.81;5.6%;3.2;;;
S02;Immobilier;2019;T4;12;Occitanie;2626;-1.7%;71;2.7%;31.87;2.9%;2.7;;;
S03;Commerce;2025;T2;4;Pays de la Loire;15396;3.6%;395;2.57%;28.44;-1.3%;4.1;;;
S01;Finance et assurance;2024;T4;12;Bretagne;3395;3.2%;117;3.45%;62.04;1.3%;3.1;;;
S03;Commerce;2024;T4;12;Auvergne-Rhône-Alpes;16020;-11,9%;304;1,9%;26.03;1,8 %;3.6;;;
S02;Immobilier;2025;T4;10;Occitanie;4381;14.6%;80;1.83%;41.09;1.7%;2.6;;;
S03;commerce;2020;T4;11;Occitanie;14023;-3.6%;417;2.97%;25.26;7.4 %;4.0;;;
S04;Transport et entreposage;2022;T1;1;Bourgogne;10106;9.7%;163;1.61%;15.31;4.5%;3.3;;;
S03;Commerce;2021;T1;2;Bretagne;11940;13.9%;417;3.49%;22.95;3.1%;4.1;;;
S01;Finance et assurance;2020;T2;6;Centre-Val de Loire;2488;-7.9%;112;4.5%;58.45;-4.1%;3.8;;;
S02;Immobilier;2025;T4;10;Occitanie;4381;14.6%;80;1.83%;41.09;1.7%;2.6;;;
S01;Finance et assurance;2023;T2;6;Normandie;3345;8,9%;-200;3,41%;71.29;6,9 %;3.8;;;
S03;Commerce;2020;T2;4;Île-de-France;14010;14.4%;367;2.62%;25.16;4.2%;3.9;;;
S01;Finance et assurance;2019;T2;5;Auvergne-Rhône-Alpes;3191;2.3%;113;3.54%;54.4;-2.8%;2.9;;;
S01;Finance et assurance;2025;T4;10;Bretagne;2935;11.1%;104;3.54%;68.6;1.3%;3.4;;;
S03;Commerce;2022;T4;12;Bretagne;15603;-5.4%;346;2.22%;23.71;-0.7%;4.0;;;
S03;Commerce;2025;T2;4;Pays de la Loire;15396;3.6%;395;2.57%;28.44;-1.3%;4.1;;;
S03;Commerce;2019;T2;4;PACA;11087;-5,9%;361;3,26%;23.0;-3,6 %;4.2;;;
S03;commerce;2019;T2;5;Pays de la Loire;10959;4,2%;366;3,34%;24.2;4,7 %;3.5;;;
S01;Finance et assurance;2023;T2;4;Grand Est;3448;10.7%;116;3.36%;66.56;-5.9%;3.0;;;
S02;Immobilier;2019;T4;12;Occitanie;2626;-1.7%;71;2.7%;31.87;2.9%;2.7;;;
S03;Commerce;2020;T2;4;Île-de-France;14010;14.4%;367;2.62%;25.16;4.2%;3.9;;;
S02;Immobilier;2025;T1;1;Île-de-France;3326;9.5%;74;2.22%;32.82;3.1%;2.6;;;
S01;Finance et assurance;2025;T4;12;Bretagne;2831;1.5%;108;3.81%;62.52;7.9%;3.7;;;
S03;Commerce;2024;T4;12;Auvergne-Rhône-Alpes;16020;-11,9%;304;1,9%;26.03;1,8 %;3.6;;;
S04;Transport et entreposage;2021;T2;4;PACA;8346;7.6%;184;2.2%;14.85;7.5%;2.7;;;
S02;Immobilier;2019;T4;12;Occitanie;2626;-1.7%;71;2.7%;31.87;2.9%;2.7;;;
S01;Finance et assurance;2019;T4;12;Normandie;2654;-6.2%;93;3.5%;53.56;4.1%;3.5;;;
S03;Commerce;2023;T3;9;Pays de la Loire;15306;-9.9%;384;2.51%;24.88;6.8%;3.7;;;
S03;Commerce;2024;T2;6;Bourgogne;12459;12.9%;333;2.67%;29.32;2.2%;4.0;;;
S04;Transport et entreposage;2022;T3;7;Bretagne;8752;1.9%;166;1.9%;15.69;0.5%;3.0;;;
S03;Commerces;2023;T3;7;PACA;13062;-10.6%;326;2.5%;28.33;2.1 %;3.5;;;
S03;Commerce;2022;T1;1;Bourgogne;12902;1.1%;314;2.43%;27.78;0.2%;3.9;;;
S03;Commerce;2025;T1;3;PACA;15146;13.3%;384;2.54%;28.63;2.6%;3.5;;;
S02;Immobilier;2022;T2;5;Bretagne;3012;7.6%;65;2.16%;33.85;-2.0%;3.0;;;
S02;Immobilier;2022;T4;10;Hauts-de-France;3573;-7.7%;78;2.18%;33.57;-0.5%;2.6;;;
S03;Commerce;2020;T4;12;Auvergne-Rhône-Alpes;14352;-8.6%;398;2.77%;22.66;1.9%;3.3;;;
S03;commerce;2019;T2;5;Pays de la Loire;10959;4,2%;366;3,34%;24.2;4,7 %;3.5;;;
S03;Commerce;2025;T3;8;Centre-Val de Loire;13237;-7.4%;313;2.36%;25.21;-0.7%;3.5;;;
S03;Commerce;2022;T1;2;Bretagne;13610;9.3%;351;2.58%;24.46;0.4%;3.0;;;
S02;Immobilier;2024;T4;10;Hauts-de-France;3384;4.1%;88;2.6%;34.1;-5.8%;3.1;;;
S01;Finance et assurance;2020;T3;9;Auvergne-Rhône-Alpes;3251;10.7%;91;2.8%;63.88;1.6%;2.6;;;
S02;Immobilier;2021;T4;12;Occitanie;2880;4.7%;68;2.36%;30.98;5.8%;2.7;;;
S04;Transport et entreposage;2019;T3;8;Pays de la Loire;9066;2.9%;183;2.02%;14.54;0.8%;2.9;;;
S01;Finance et assurance;2023;T3;8;Nouvelle-Aquitaine;3262;10.0%;105;3.22%;74.46;-5.3%;3.8;;;
S03;Commerce;2022;T4;12;Bretagne;15603;-5.4%;346;2.22%;23.71;-0.7%;4.0;;;
S03;Commerce;2023;T1;3;Hauts-de-France;13331;7.9%;385;2.89%;27.27;0.7%;4.1;;;
S02;Immobilier;2023;T2;6;Grand Est;3703;-13.4%;79;2.13%;35.32;-1.4%;2.9;;;
S04;Transport et entreposage;2022;T3;8;Normandie;11226;1.4%;197;1.75%;15.1;7.1%;2.3;;;
S03;Commerce;2022;T1;2;Bretagne;13610;9.3%;351;2.58%;24.46;0.4%;3.0;;;
S01;FINANCE ET ASSURANCE;2020;T1;3;PACA;3002;-12,6%;114;3,8%;65.91;7,7 %;3.2;;;
S01;Finance et assurance;2025;T4;12;Bretagne;2831;1.5%;108;3.81%;62.52;7.9%;3.7;;;
S04;Transport et entreposage;2019;T4;11;Bretagne;7893;7.8%;165;2.09%;14.13;1.5%;2.5;;;
S02;Immobilier;2019;T1;2;Grand Est;2879;12.7%;75;2.61%;33.88;6.1%;2.5;;;
S02;Immobilier;2024;T4;10;Hauts-de-France;3384;4.1%;88;2.6%;34.1;-5.8%;3.1;;;
S04;Transport et entreposage;2020;T2;5;PACA;8218;13.9%;196;2.39%;16.26;7.9%;3.3;;;
S02;Immobiliers;2020;T2;6;Auvergne-Rhône-Alpes;3458;-0.5%;83;2.4%;34.14;-1.3 %;2.4;;;
S04;Transport et entreposage;2022;T1;3;Pays de la Loire;8575;10.8%;157;1.83%;14.82;4.8%;3.4;;;
